date,nav_date,fund,nav,peak_3m,dd_3m_pct,peak_6m,dd_6m_pct,vix,regime,nifty50_dd_pct,momentum_negative,signal,allocation,confidence,velocity,velocity_5d_pct
2026-05-06,PPFAS Flexi Cap Direct,122639,91.157,95.7732,2025-10-27,4.82,,WAIT,55.2,False,8.52,🌊 Systemic Dip,17.5,False,31c46a2cba3905c2d8053d73df2839a3
2026-05-06,UTI Nifty 50 Index Direct,120716,168.0127,183.9374,2026-01-02,8.66,2,✅ BUY,51.1,False,8.51,🌊 Systemic Dip,17.5,False,f7b6dbb8b2158a665b3fc1ca792ad063
2026-05-06,Motilal Oswal Midcap Direct,127042,105.2351,122.513,2025-09-18,14.1,3,💥 STRONG BUY,56.5,False,8.51,🔍 Fund-Specific Dip,17.5,False,99a28d55bb74c38e128382f19a1bc332
2026-05-07,PPFAS Flexi Cap Direct,122639,91.9367,95.7732,2025-10-27,4.01,,WAIT,60.1,False,7.61,🌊 Systemic Dip,16.9,False,7eaf48b0a8c599cee6ef552ff7f3db6f
2026-05-07,UTI Nifty 50 Index Direct,120716,170.0948,183.9374,2026-01-02,7.53,1,📉 ACCUMULATE,55.9,False,7.61,🌊 Systemic Dip,16.9,False,ca6e103f089918ea1ad2133ea8ff5279
2026-05-07,Motilal Oswal Midcap Direct,127042,107.4244,122.513,2025-09-18,12.32,3,💥 STRONG BUY,63.0,False,7.6,🔍 Fund-Specific Dip,16.9,False,e0b9c2ea160e88d5b63306517098841a
2026-05-08,PPFAS Flexi Cap Direct,122639,91.8067,95.7732,2025-10-27,4.14,,WAIT,58.9,False,7.96,🌊 Systemic Dip,17.03,False,e224b79aa753a05e90f08815556f83f0
2026-05-08,UTI Nifty 50 Index Direct,120716,170.0637,183.9374,2026-01-02,7.54,1,📉 ACCUMULATE,55.8,False,7.96,🌊 Systemic Dip,17.03,False,a8514a53003a696abc62056e5354a1c7
2026-05-08,Motilal Oswal Midcap Direct,127042,108.2798,122.513,2025-09-18,11.62,2,✅ BUY,65.3,False,7.96,🌊 Systemic Dip,17.03,False,bc92ab932ff6838e59a31be0faaab93a
2026-05-12,PPFAS Flexi Cap Direct,122639,90.8306,95.7732,2025-10-27,5.16,1,📉 ACCUMULATE,56.4,False,10.32,💪 Fund Holding Strong,18.77,True,af24a74c056999943c8c3f23c17c1536
2026-05-12,UTI Nifty 50 Index Direct,120716,166.4894,183.9374,2026-01-02,9.49,2,✅ BUY,52.8,False,10.33,🌊 Systemic Dip,18.77,True,5b4ac259c1c81485a2275513412ff2a4
2026-05-12,Motilal Oswal Midcap Direct,127042,106.7105,122.513,2025-09-18,12.9,3,💥 STRONG BUY,66.2,False,10.33,🌊 Systemic Dip,18.77,True,fdcb2d4c9989b8afbf9e3675e057cbbb
2026-05-13,PPFAS Flexi Cap Direct,122639,89.6375,95.7732,2025-10-27,6.41,1,📉 ACCUMULATE,42.6,False,11.09,💪 Fund Holding Strong,19.72,True,187bd8c8003e6e65abcf889ec61d810d
2026-05-13,UTI Nifty 50 Index Direct,120716,163.439,183.9374,2026-01-02,11.14,2,✅ BUY,39.9,False,11.09,🌊 Systemic Dip,19.72,True,aca7291877ef4a18fe89363ee00a6166
2026-05-13,Motilal Oswal Midcap Direct,127042,103.5222,122.513,2025-09-18,15.5,3,💥 STRONG BUY,46.5,False,11.09,🔍 Fund-Specific Dip,19.72,True,934e7161dcf286f2271c7c81255225c2
2026-05-14,PPFAS Flexi Cap Direct,122639,89.7575,95.7732,2025-10-27,6.28,1,📉 ACCUMULATE,43.6,False,10.45,💪 Fund Holding Strong,18.66,True,dd509932ec619716907d8a9bbe256ebd
2026-05-14,UTI Nifty 50 Index Direct,120716,163.6696,183.9374,2026-01-02,11.02,2,✅ BUY,40.6,False,10.44,🌊 Systemic Dip,18.66,True,2e0c64db1a3843190946532fe0148bb9
2026-05-14,Motilal Oswal Midcap Direct,127042,103.7341,122.513,2025-09-18,15.33,3,💥 STRONG BUY,47.2,False,10.44,🔍 Fund-Specific Dip,18.66,True,b79e72f5de4486e08e83f33ab9905743
2026-05-15,PPFAS Flexi Cap Direct,122639,90.3636,95.7732,2025-10-27,5.65,1,📉 ACCUMULATE,48.3,False,9.92,💪 Fund Holding Strong,18.59,True,fdffa509028779a1516fc7813f928760
2026-05-15,UTI Nifty 50 Index Direct,120716,165.6052,183.9374,2026-01-02,9.97,2,✅ BUY,46.0,False,9.91,🌊 Systemic Dip,18.59,True,aa587dce264329afdad8af1f6a83c6e3
2026-05-15,Motilal Oswal Midcap Direct,127042,104.8438,122.513,2025-09-18,14.42,3,💥 STRONG BUY,50.9,False,9.92,🔍 Fund-Specific Dip,18.59,True,3b185dcee168ee0be821699018d0b684
